frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
1123,37.999000000000002,196.074081,91.0308609,True,False,465.287079,185.127594,False,False,96,competicion
1124,38.030999999999999,196.125443,91.9713287,True,False,464.51889,179.904755,False,False,96,competicion
1125,38.079999999999998,196.65567,96.5531158,True,False,463.350098,176.067001,False,False,96,competicion
1126,38.110999999999997,196.745316,102.10112,False,False,461.586456,176.251343,False,False,96,competicion
1127,38.143999999999998,197.642105,108.947365,False,False,460.376678,179.169998,False,False,96,competicion
1128,38.176000000000002,197.452637,116.803513,False,False,458.971375,183.281143,False,False,96,competicion
1129,38.207000000000001,197.952774,124.444443,False,False,457.284302,190.303925,False,False,96,competicion
1130,38.238999999999997,198.482391,128.682922,False,False,455.577789,198.114288,False,False,96,competicion
1131,38.271000000000001,197.888046,127.043259,False,False,455.631897,209.031891,False,False,96,competicion
1132,38.302999999999997,196.432434,121.027023,False,False,455.971741,218,False,False,96,competicion
1133,38.335000000000001,194.962967,113.166664,False,False,456.007904,222.131119,False,False,96,competicion
1134,38.366999999999997,192.846664,105.620003,False,True,455.458527,219.108597,False,False,97,competicion
1135,38.399000000000001,189.936508,98.1322784,True,False,454.724762,209.160553,False,False,97,competicion
1136,38.432000000000002,188.887177,93.38974,True,False,453.106659,193.975235,False,False,97,competicion
1137,38.478999999999999,188.021164,91.2169342,True,False,450.642151,175.57843,False,False,97,competicion
1138,38.511000000000003,189.800995,89.4129333,True,False,447.815186,157.082504,False,False,97,competicion
1139,38.542999999999999,191.318405,89.9154205,True,False,445.960083,137.436615,False,False,97,competicion
1140,38.575000000000003,192.502823,91.8870087,True,False,442.627716,118.978355,False,False,97,competicion
1141,38.607999999999997,192.993591,95.9807663,True,False,439.766663,104.320831,False,True,98,competicion
1142,38.639000000000003,194.225922,99.422226,True,False,437.149109,94.3574524,True,False,98,competicion
1143,38.670999999999999,195.196075,105.909805,False,False,434.934814,87.3277435,True,False,98,competicion
1144,38.703000000000003,196.66275,113.643135,False,False,434.550873,82.6438599,True,False,98,competicion
1145,38.735999999999997,197.619934,122.109032,False,False,435.816223,79.7909927,True,False,98,competicion
1146,38.768000000000001,198.55658,129.926605,False,False,437.296295,79.7212448,True,False,98,competicion
1147,38.799999999999997,199.431519,132.007751,False,False,439.582886,80.0528259,True,False,98,competicion
1148,38.831000000000003,199.397339,129.960007,False,False,442.703125,83.0104141,True,False,98,competicion
1149,38.878999999999998,198.891891,124.300301,False,False,446.951813,88.5622482,True,False,98,competicion
1150,38.911999999999999,197.5,115.375,False,False,451.072083,97.3063049,True,False,98,competicion
1151,38.944000000000003,195.395233,106.433334,False,True,457.066681,106.379166,False,False,99,competicion
1152,38.976999999999997,193.321838,98.9655151,True,False,459.245056,127.410812,False,False,99,competicion
1153,39.009999999999998,193.387985,93.8961716,True,False,462,148.792542,False,False,99,competicion
1154,39.040999999999997,192.642853,92.4761887,True,False,465.361298,167.445221,False,False,99,competicion
1155,39.072000000000003,193.380951,90.0634918,True,False,466.51889,186.609192,False,False,99,competicion
1156,39.103999999999999,194.085114,90.2907791,True,False,468.105255,201.328552,False,False,99,competicion
1157,39.136000000000003,193.822784,89.7805939,True,False,466.58255,210.715866,False,False,99,competicion
1158,39.167000000000002,194.15094,93.6666641,True,False,461.945007,212.320007,False,False,99,competicion
1159,39.200000000000003,194.527466,98.6336975,True,False,457.321777,207.886322,False,False,99,competicion
1160,39.231000000000002,195.505493,105.02198,False,False,455.396484,200.157898,False,False,99,competicion
1161,39.279000000000003,197.418442,113.24823,False,False,454.908203,192.220612,False,False,99,competicion
1162,39.311,197.699997,120.116669,False,False,454.980957,186.742859,False,False,99,competicion
1163,39.343000000000004,197.514664,123.549332,False,False,455.019714,182.077179,False,False,99,competicion
1164,39.375,196.72937,124.52475,False,False,454.709351,179.550079,False,False,99,competicion
1165,39.406999999999996,195.90625,119.927086,False,False,453.412292,180.257889,False,False,99,competicion
1166,39.439,193.790482,113.528572,False,False,451.939545,183.351303,False,False,99,competicion
1167,39.470999999999997,191.588654,107.148933,False,False,450.874237,187.525757,False,False,99,competicion
1168,39.503,189.491806,100.196724,False,True,449.566681,194.059998,False,False,100,competicion
1169,39.534999999999997,189.026321,95.9385986,True,False,448.006653,201.630005,False,False,100,competicion
1170,39.567,190.045456,94.8939362,True,False,447.44043,211.030167,False,False,100,competicion
1171,39.598999999999997,191.213333,93.2666702,True,False,447.871796,218.944443,False,False,100,competicion
1172,39.631999999999998,192.46666,93.3444443,True,False,446.938141,219.560135,False,False,100,competicion
1173,39.68,192.800003,96.6888885,True,False,447.17746,214.202316,False,False,100,competicion
1174,39.710999999999999,194.120224,98.8469925,True,False,447.041656,201.494324,False,False,100,competicion
1175,39.743000000000002,194.92424,102.382576,False,False,447.302856,183.786591,False,False,100,competicion
1176,39.776000000000003,195.369049,109.527779,False,False,446.0849,167.628937,False,False,100,competicion
1177,39.807000000000002,196.062744,115.800003,False,False,445.774445,147.08522,False,False,100,competicion
1178,39.840000000000003,196.518524,122.379631,False,False,445.677429,126.920433,False,False,100,competicion
1179,39.872,197.485596,127.59671,False,False,444.140778,109.973083,False,True,101,competicion
1180,39.902000000000001,196.479996,128.213333,False,False,442.520325,94.8434982,True,False,101,competicion
1181,39.936,194.600006,121.126984,False,False,440.775909,84.0395508,True,False,101,competicion
1182,39.968000000000004,191.624115,112.517731,False,False,439.541901,79.7450943,True,False,101,competicion
1183,40,187.3125,103.23333,False,True,440.629822,78.7912292,True,False,102,competicion
1184,40.031999999999996,183.980621,95.1472855,True,False,443.610535,77.3826523,True,False,102,competicion
1185,40.079999999999998,181.812866,90.9824524,True,False,446.608612,78.6550598,True,False,102,competicion
1186,40.110999999999997,183.089737,88.5128174,True,False,448.056732,81.9574432,True,False,102,competicion
1187,40.143000000000001,183.777771,84.7685165,True,False,448.92981,87.8070145,True,False,102,competicion
1188,40.176000000000002,185.475006,84.4749985,True,False,450.176941,93.9711914,True,False,102,competicion
1189,40.207000000000001,185.861115,85.4583359,True,False,451.952393,102.163811,False,False,102,competicion
1190,40.238999999999997,186.129623,88.4722214,True,False,453.40683,112.873505,False,False,102,competicion
1191,40.271999999999998,186.530304,90.8181839,True,False,455.206665,123.21833,False,False,102,competicion
1192,40.304000000000002,186.677414,95.6774216,True,False,456.495392,135.255981,False,False,102,competicion
1193,40.335000000000001,187.630203,102.161461,False,False,457.582367,145.902298,False,False,102,competicion
1194,40.366999999999997,188.325104,109.316872,False,False,459.340912,152.321976,False,False,102,competicion
1195,40.399999999999999,189.274506,116.882355,False,False,460.424072,153.080872,False,False,102,competicion
1196,40.430999999999997,190.566376,118.926254,False,False,460.52243,146.769974,False,False,102,competicion
1197,40.479999999999997,190.128433,117.56881,False,False,459.808441,135.741379,False,False,102,competicion
1198,40.511000000000003,188.716507,112.813087,False,False,457.793549,123.821968,False,False,102,competicion
1199,40.543999999999997,186.551727,106.421455,False,True,456.201752,110.301758,False,False,103,competicion
1200,40.575000000000003,184.687943,99.0886536,True,False,454.455505,100.298431,False,True,104,competicion
1201,40.607999999999997,183.09465,93.5514374,True,False,452.964569,92.0625,True,False,104,competicion
1202,40.640000000000001,184.28334,88.4208298,True,False,452.636017,87.4214554,True,False,104,competicion
1203,40.671999999999997,185.935486,87.7419357,True,False,452.906586,84.1373596,True,False,104,competicion
1204,40.703000000000003,188.276428,87.6951218,True,False,453.392151,84.619606,True,False,104,competicion
1205,40.735999999999997,190.741287,90.407959,True,False,454.162292,84.7539291,True,False,104,competicion
1206,40.767000000000003,192.784943,95.5,True,False,454.989105,89.2614365,True,False,104,competicion
1207,40.799999999999997,195.366013,103.712418,False,False,456.082214,95.6955566,True,False,104,competicion
1208,40.832000000000001,196.605133,111.50769,False,False,456.967865,104.228912,False,False,104,competicion
1209,40.880000000000003,196.19722,117.183334,False,False,457.477905,115.554214,False,False,104,competicion
1210,40.911000000000001,195.007324,123.619049,False,False,457.617889,128.691055,False,False,104,competicion
1211,40.942999999999998,193.604172,125.859375,False,False,457.640869,141.333328,False,False,104,competicion
1212,40.975000000000001,193.514709,125.487747,False,False,457.853821,152.099823,False,False,104,competicion
1213,41.008000000000003,194.393707,122.790024,False,False,457.877106,159.586792,False,False,104,competicion
1214,41.039000000000001,194.376465,117.941177,False,False,456.289001,162.820923,False,False,104,competicion
1215,41.070999999999998,193.203247,109.548782,False,False,454.65976,159.117447,False,False,104,competicion
1216,41.103000000000002,190.989243,102.553764,False,True,452.673035,148.931427,False,False,105,competicion
1217,41.136000000000003,190.352386,97.7619019,True,False,450.869324,135.53598,False,False,105,competicion
1218,41.167000000000002,190.162598,93.6016235,True,False,450.32785,120.027473,False,False,105,competicion
1219,41.200000000000003,190.130951,91.8809509,True,False,449.406464,107.855911,False,True,106,competicion
1220,41.231999999999999,189.523804,92.5714264,True,False,447.758911,98.8364792,True,False,106,competicion
1221,41.279000000000003,NaN,NaN,False,True,446.775726,93.9526749,True,False,107,competicion
1222,41.311,191.40741,97.9814835,True,False,446.772156,92.1202545,True,False,107,competicion
1223,41.343000000000004,193.0625,103.5625,False,False,448.355408,93.1501083,True,False,107,competicion
1224,41.375,193.176468,110.431374,False,False,450.24939,94.7026367,True,False,107,competicion
1225,41.408000000000001,195.58667,111.786667,False,False,451.749023,100.033333,False,False,107,competicion
1226,41.438000000000002,197.67157,120.117645,False,False,451.538605,107.638596,False,False,107,competicion
1227,41.470999999999997,196.554382,120.371933,False,False,450.253632,116.66304,False,False,107,competicion
1228,41.503,195.420639,118.365082,False,False,448.324738,127.520622,False,False,107,competicion
1229,41.536000000000001,192.911118,114.170372,False,False,447.377014,137.548538,False,False,107,competicion
1230,41.567,191.10556,105.922226,False,True,447.72876,146.323532,False,False,108,competicion
1231,41.598999999999997,189.885056,99.0919571,True,False,449.284546,151.920319,False,False,108,competicion
1232,41.631999999999998,189.044449,94.2444458,True,False,450.422211,151.552139,False,False,108,competicion
1233,41.68,188.598877,86.4124298,True,False,449.72876,143.955887,False,False,108,competicion
1234,41.712000000000003,188.757568,84.5999985,True,False,446.704376,132.395172,False,False,108,competicion
1235,41.744,190.063065,85.1846848,True,False,443.785095,119.265648,False,False,108,competicion
1236,41.774999999999999,191.188675,86.35849,True,False,441.908936,107.422684,False,True,109,competicion
1237,41.807000000000002,193.067795,90.1468964,True,False,440.051147,97.9734879,True,False,109,competicion
1238,41.838999999999999,194.21759,95.75,True,False,438.742065,91.5079346,True,False,109,competicion
1239,41.871000000000002,195.557083,101.347031,False,False,436.810577,87.7650299,True,False,109,competicion
1240,41.902999999999999,196.453705,108.111115,False,False,435.706451,86.655304,True,False,109,competicion
1241,41.936,195.669907,114.038834,False,False,435.618256,86.8882675,True,False,109,competicion
1242,41.968000000000004,193.070801,117.401176,False,False,436.311249,88.1204834,True,False,109,competicion
1243,41.999000000000002,190.021103,118.059074,False,False,437.656189,91.7400436,True,False,109,competicion
1244,42.030999999999999,186.671356,114.488266,False,False,439.856201,97.4117661,True,False,109,competicion
1245,42.079999999999998,183.730164,112.365082,False,False,441.398041,106.958824,False,False,109,competicion
1246,42.110999999999997,181.683334,105.449997,False,True,442.585907,118.36232,False,False,110,competicion
1247,42.143999999999998,178.888885,98.7407379,True,False,443.846161,130.240631,False,False,110,competicion
1248,42.174999999999997,177.358978,94.615387,True,False,444.593506,140.469513,False,False,110,competicion
1249,42.207999999999998,177.166672,91.625,True,False,444.899658,145.387756,False,False,110,competicion
1250,42.240000000000002,NaN,NaN,False,True,443.361115,144.112961,False,False,111,competicion
1251,42.271999999999998,178.77272,89,True,False,440.806915,137.730423,False,False,111,competicion
1252,42.302,180.032257,90.9677429,True,False,437.981049,126.880684,False,False,111,competicion
1253,42.335999999999999,181.864197,92.7283936,True,False,435.089294,114.047623,False,False,111,competicion
1254,42.366999999999997,183.5,98.25,True,False,434.342743,103.66478,False,True,112,competicion
1255,42.399999999999999,185.32576,104.803032,False,False,432.946655,93.1752396,True,False,112,competicion
1256,42.432000000000002,186.580246,111.611115,False,False,432.905212,85.794632,True,False,112,competicion
1257,42.478999999999999,188.081757,119,False,False,432.804413,81.4659882,True,False,112,competicion
1258,42.512,188.131454,125.117371,False,False,433.668274,80.6553421,True,False,112,competicion
1259,42.543999999999997,188.205887,126.444443,False,False,434.549011,79.3493729,True,False,112,competicion
1260,42.575000000000003,188.498077,126.394638,False,False,435.543671,80.8110504,True,False,112,competicion
1261,42.606999999999999,188.444443,121.160492,False,False,436.745941,83.8220062,True,False,112,competicion
1262,42.640000000000001,186.755203,114.421875,False,False,438.582489,90.582489,True,False,112,competicion
1263,42.671999999999997,185.125931,106.837036,False,False,440.438904,97.6759262,True,False,112,competicion
1264,42.703000000000003,184,100.644447,False,True,441.86554,107.27462,False,False,113,competicion
1265,42.734999999999999,182.991226,95.0350876,True,False,443.06842,117.635086,False,False,113,competicion
1266,42.767000000000003,182.482758,91.0689621,True,False,444.171997,128.012405,False,False,113,competicion
1267,42.799999999999997,183.083328,89.8166656,True,False,445.112762,135.998337,False,False,113,competicion
1268,42.831000000000003,182.525925,89.3259277,True,False,445.79187,138.734344,False,False,113,competicion
1269,42.880000000000003,182.252869,90.8390808,True,False,445.134766,135.765961,False,False,113,competicion
1270,42.911999999999999,184.16394,93.2896194,True,False,441.912292,126.545616,False,False,113,competicion
1271,42.944000000000003,186.310074,99.6201553,True,False,439.137268,115.09269,False,False,113,competicion
1272,42.975000000000001,188.25,106.954544,False,False,437.025085,102.655914,False,True,114,competicion
1273,43.006999999999998,190.621216,114.166664,False,False,436.770844,92.632576,True,False,114,competicion
1274,43.039000000000001,192.172836,121.512344,False,False,437.205444,85.2599564,True,False,114,competicion
1275,43.070999999999998,192.358978,126.051285,False,False,439.060425,81.395607,True,False,114,competicion
1276,43.103999999999999,191.918701,126.097565,False,False,441.399658,78.9790573,True,False,114,competicion
1277,43.134999999999998,191.135422,122.697914,False,False,443.354034,78.3182678,True,False,114,competicion
1278,43.167000000000002,189.633331,115.73333,False,False,445.612122,78.7414169,True,False,114,competicion
1279,43.198999999999998,190.24324,108.927925,False,False,446.745331,80.9887619,True,False,114,competicion
1280,43.229999999999997,NaN,NaN,False,True,448.148163,86.6234589,True,False,115,competicion
1281,43.279000000000003,191.052628,97.3859634,True,False,450.075012,92.9437485,True,False,115,competicion
1282,43.311,190.507248,94.1159439,True,False,452.199615,100.832336,False,False,115,competicion
1283,43.344000000000001,191.854172,91.2708359,True,False,454.227356,110.29287,False,False,115,competicion
1284,43.375,191.695648,90.4057999,True,False,455.190491,121.13636,False,False,115,competicion
1285,43.408000000000001,191.955551,90.4111099,True,False,455.81134,131.434067,False,False,115,competicion
1286,43.439,192.258072,92.6666641,True,False,456.015228,138.969528,False,False,115,competicion
1287,43.472000000000001,192.691818,96.3144684,True,False,456.052277,140.840958,False,False,115,competicion
1288,43.505000000000003,194.229889,103.183907,False,False,453.560333,136.564423,False,False,115,competicion
1289,43.536999999999999,195.684937,110.61644,False,False,449.494049,127.01786,False,False,115,competicion
1290,43.567,196.801987,119.118813,False,False,444.962189,115.841927,False,False,115,competicion
1291,43.600000000000001,197.488297,126.646202,False,False,441.688751,105.353592,False,True,116,competicion
1292,43.633000000000003,197.215851,129.065567,False,False,439.951141,96.9982529,True,False,116,competicion
1293,43.68,196.879059,127.300888,False,False,438.212128,91.046463,True,False,116,competicion
1294,43.712000000000003,196.4086,121.759857,False,False,437.296936,85.9904251,True,False,116,competicion
1295,43.744999999999997,194.857147,114.73214,False,False,437.750488,83.9261475,True,False,116,competicion
1296,43.776000000000003,193.452988,106.367523,False,True,439.28009,83.2642975,True,False,117,competicion
1297,43.808999999999997,192.616165,99.2222214,True,False,440.950317,84.2691498,True,False,117,competicion
1298,43.841000000000001,192.318176,91.8383865,True,False,443.288757,87.8768539,True,False,117,competicion
1299,43.872,191.43103,88.7528763,True,False,446.459351,92.6463394,True,False,117,competicion
1300,43.905000000000001,191.188889,88.5,True,False,449.707581,99.9304733,True,False,117,competicion
1301,43.936,192.988098,86.5714264,True,False,452.386261,109.401962,False,False,117,competicion
1302,43.968000000000004,192.521362,89.3675232,True,False,455.415833,119.466331,False,False,117,competicion
1303,43.999000000000002,193.479675,93.4308929,True,False,457.765198,128.981934,False,False,117,competicion
1304,44.030999999999999,192.333328,97.0780106,True,False,459.855164,136.785339,False,False,117,competicion
1305,44.079999999999998,192.899994,102.046669,False,False,460.679626,140.046295,False,False,117,competicion
1306,44.112000000000002,193.424652,109.077629,False,False,459.308716,139.240524,False,False,117,competicion
1307,44.143999999999998,194.17334,116.706665,False,False,456.913574,133.209869,False,False,117,competicion
1308,44.176000000000002,195.210892,121.585037,False,False,453.874329,123.014572,False,False,117,competicion
1309,44.207000000000001,195.707321,122.672089,False,False,451.196442,112.575394,False,False,117,competicion
1310,44.238999999999997,194.490036,120.196579,False,False,448.860504,103.690216,False,True,118,competicion
1311,44.271000000000001,193.600006,114.566666,False,False,447.128052,95.3008118,True,False,118,competicion
1312,44.304000000000002,191.043289,107.97403,False,False,445.868408,90.3837738,True,False,118,competicion
1313,44.335000000000001,189.025635,100.034187,False,True,445.611115,86.3782043,True,False,119,competicion
1314,44.366999999999997,186.622955,94.5519104,True,False,445.113403,83.7577286,True,False,119,competicion
1315,44.399000000000001,186.108337,91.8000031,True,False,445.361115,82.9960327,True,False,119,competicion
1316,44.433,186.138885,90.6666641,True,False,446.506958,84.3940964,True,False,119,competicion
1317,44.478999999999999,186.944443,89.9444427,True,False,447.269745,88.9692993,True,False,119,competicion
1318,44.511000000000003,187.247864,91.196579,True,False,448.525391,93.9580536,True,False,119,competicion
1319,44.543999999999997,188.632477,94.9572678,True,False,449.919922,101.450653,False,False,119,competicion
1320,44.575000000000003,189.82486,97.858757,True,False,450.690735,112.051849,False,False,119,competicion
1321,44.607999999999997,190.860077,104.757202,False,False,451.610168,123.246704,False,False,119,competicion
1322,44.640000000000001,193.259262,112.263374,False,False,452.5,133.080002,False,False,119,competicion
1323,44.670999999999999,194.184814,119.369637,False,False,453.473175,141.973984,False,False,119,competicion
1324,44.704000000000001,194.779526,123.272964,False,False,454.255463,146.336441,False,False,119,competicion
1325,44.735999999999997,192.873459,122.987656,False,False,454.473511,145.227356,False,False,119,competicion
1326,44.768000000000001,190.562149,119.796608,False,False,454.177765,138.851852,False,False,119,competicion
1327,44.801000000000002,189.401611,113.871483,False,False,453.039917,127.980904,False,False,119,competicion
1328,44.832000000000001,187.428574,108.971428,False,False,449.808502,116.095741,False,False,119,competicion
1329,44.880000000000003,186.01709,100.641029,False,True,446.219574,105.143715,False,True,121,competicion
1330,44.912999999999997,183.621216,93.742424,True,False,442.79599,96.8724976,True,False,121,competicion
1331,44.945,183.600006,91.0333328,True,False,439.498932,91.51828,True,False,121,competicion
1332,44.975999999999999,183.142853,87.8928604,True,False,437.280823,87.0707092,True,False,121,competicion
1333,45.006999999999998,184.700851,86.7863235,True,False,436.46225,85.7642746,True,False,121,competicion
1334,45.040999999999997,186.705124,86.7820511,True,False,436.448517,85.123909,True,False,121,competicion
1335,45.072000000000003,187.846161,90.6794891,True,False,436.39032,87.4956818,True,False,121,competicion
1336,45.103999999999999,190.244049,94.9821396,True,False,436.016205,90.5981979,True,False,121,competicion
1337,45.134999999999998,191.863388,100.601089,False,False,435.887634,96.3632965,True,False,121,competicion
1338,45.167999999999999,193.852936,109.598038,False,False,435.800385,104.145706,False,False,121,competicion
1339,45.198999999999998,195.01413,117.327682,False,False,436.036224,113.364128,False,False,121,competicion
1340,45.231000000000002,194.761551,123.571777,False,False,436.647766,124.161514,False,False,121,competicion
1341,45.280000000000001,194.770996,127.302795,False,False,438.179169,132.75,False,False,121,competicion
1342,45.311999999999998,194.065048,126.257454,False,False,439.699493,138.638748,False,False,121,competicion
1343,45.344000000000001,192.863892,121.011108,False,False,440.084625,138.89119,False,False,121,competicion
1344,45.375999999999998,192.552505,113.954338,False,False,438.557343,133.216843,False,False,121,competicion
1345,45.408000000000001,191.632767,105.101692,False,True,437.23999,123.396667,False,False,122,competicion
1346,45.439,190.511902,98.5476227,True,False,435.053467,113.196075,False,False,122,competicion
1347,45.470999999999997,190.248581,92.2429352,True,False,433.982941,102.623108,False,True,123,competicion
1348,45.503,190.444443,88.6587296,True,False,432.77655,95.3519516,True,False,123,competicion
1349,45.534999999999997,189.964905,87.8157883,True,False,431.381226,89.4411163,True,False,123,competicion
1350,45.567,191.085266,87.9844971,True,False,430.711853,84.6183777,True,False,123,competicion
1351,45.600000000000001,191.551727,88.7471237,True,False,430.459473,82.758255,True,False,123,competicion
1352,45.631,193.322037,92.0903931,True,False,431.096924,81.9846954,True,False,123,competicion
1353,45.679000000000002,195.050629,96.8270035,True,False,432.358032,83.1851883,True,False,123,competicion
1354,45.710999999999999,196.964905,103.5,False,False,433.818848,85.980072,True,False,123,competicion
1355,45.744,198.757202,112.333336,False,False,434.878967,92.4267502,True,False,123,competicion
1356,45.774999999999999,199.899429,119.272987,False,False,436.239929,98.8598709,True,False,123,competicion
1357,45.807000000000002,200.389832,125.200562,False,False,438.009735,107.762184,False,False,123,competicion
1358,45.838999999999999,199.084702,126.172134,False,False,439.259735,117.779221,False,False,123,competicion
1359,45.872,196.703384,122.446327,False,False,439.875427,127.863159,False,False,123,competicion
1360,45.902000000000001,194.011108,116.774071,False,False,440.99057,135.896423,False,False,123,competicion
1361,45.935000000000002,190.482208,107.964401,False,True,442.362061,138.454025,False,False,124,competicion
1362,45.968000000000004,188.52243,99.8397446,True,False,441.998016,136.023956,False,False,124,competicion
1363,46,187.566269,94.5301208,True,False,440.824249,126.872726,False,False,124,competicion
1364,46.031999999999996,188.349213,90.8835983,True,False,438.077972,115.409355,False,False,124,competicion
1365,46.079000000000001,190.607849,89.1699371,True,False,435.446289,104.131485,False,True,125,competicion
1366,46.112000000000002,192.528458,89.4065018,True,False,432.861115,95.709259,True,False,125,competicion
1367,46.143999999999998,195.259995,89.3799973,True,False,431.574646,89.635994,True,False,125,competicion
1368,46.174999999999997,197.396393,93.3873901,True,False,431.241302,85.1124725,True,False,125,competicion
1369,46.207999999999998,199.027023,97.6756744,True,False,432.503937,82.4597168,True,False,125,competicion
1370,46.238999999999997,201.13179,104.426353,False,False,434.207916,81.3168335,True,False,125,competicion
1371,46.271999999999998,202.349457,110.833336,False,False,436.035706,82.6938782,True,False,125,competicion
1372,46.304000000000002,202.030762,119.584618,False,False,437.966095,85.4237289,True,False,125,competicion
1373,46.335999999999999,201.202026,127.272728,False,False,439.782959,89.9321671,True,False,125,competicion
1374,46.368000000000002,199.666672,129.223572,False,False,441.380646,97.7483902,True,False,125,competicion
1375,46.399000000000001,196.866669,128.979996,False,False,443.296692,104.952377,False,False,125,competicion
1376,46.432000000000002,194.53125,120.177086,False,False,445.041412,114.329391,False,False,125,competicion
1377,46.478999999999999,192.217941,111.131409,False,False,447.028534,123.360069,False,False,125,competicion
1378,46.512,190.967072,102.275719,False,True,449.637299,131.844559,False,False,126,competicion
1379,46.543999999999997,190.258209,95.661972,True,False,452.144928,137.244568,False,False,126,competicion
1380,46.575000000000003,190.263153,91.403511,True,False,453.382843,135.502853,False,False,126,competicion
1381,46.607999999999997,190.147064,87.9705887,True,False,452.050507,128.105057,False,False,126,competicion
1382,46.639000000000003,191.769226,88.0769196,True,False,448.048828,118.070709,False,False,126,competicion
1383,46.670999999999999,193.480392,87.9705887,True,False,444.369446,108.085388,False,True,127,competicion
1384,46.703000000000003,195.125,89.0208359,True,False,441.678711,98.9337387,True,False,127,competicion
1385,46.734999999999999,196.077377,91.8452377,True,False,439.055237,92.4456711,True,False,127,competicion
1386,46.767000000000003,196.604767,97.728569,True,False,436.795258,88.5617599,True,False,127,competicion
1387,46.798999999999999,197.645508,104.312172,False,False,436.355682,84.6443329,True,False,127,competicion
1388,46.831000000000003,198.459656,111.831581,False,False,436.863556,84.8739243,True,False,127,competicion
1389,46.878999999999998,198.598129,116.707169,False,False,438.670654,85.5009995,True,False,127,competicion
1390,46.911999999999999,198.214951,118.417442,False,False,440.7052,87.4605026,True,False,127,competicion
1391,46.944000000000003,197.903229,114.46595,False,False,443.664673,92.2162704,True,False,127,competicion
1392,46.975000000000001,197.426666,112.053337,False,False,445.783447,99.5541382,True,False,127,competicion
1393,47.008000000000003,194.517242,103.166664,False,True,447.696808,108.357819,False,False,128,competicion
1394,47.039999999999999,192.748627,96.0327835,True,False,449.692932,117.003281,False,False,128,competicion
1395,47.072000000000003,191.733337,92.8266678,True,False,450.873383,126.381409,False,False,128,competicion
1396,47.103999999999999,192.30864,90.1234589,True,False,452.270264,133.001801,False,False,128,competicion
1397,47.134,193.095245,87.6598663,True,False,453.809784,135.278992,False,False,128,competicion
1398,47.167999999999999,193.846161,88.4358978,True,False,454.51004,131.983932,False,False,128,competicion
1399,47.198999999999998,194.333328,89.577774,True,False,454.565521,122.712646,False,False,128,competicion
1400,47.231000000000002,196.460999,92.262413,True,False,451.130096,111.963417,False,False,128,competicion
1401,47.279000000000003,197.731186,97.9892502,True,False,447.434875,101.818985,False,True,129,competicion
1402,47.313000000000002,199.449997,104.849998,False,False,444.963776,93.5942001,True,False,129,competicion
1403,47.343000000000004,201.012344,111.679016,False,False,443.162506,89.3645859,True,False,129,competicion
1404,47.375,201.508774,119.035088,False,False,443.309357,86.3717041,True,False,129,competicion
1405,47.408000000000001,201.440002,124.986664,False,False,444.86554,85.102272,True,False,129,competicion
1406,47.439,201.866669,123.31282,False,False,446.546661,84.6422195,True,False,129,competicion
1407,47.470999999999997,200.833328,121.333336,False,False,448.441864,86.7577515,True,False,129,competicion
1408,47.503,NaN,NaN,False,False,450.319031,90.7607346,True,False,129,competicion
1409,47.534999999999997,NaN,NaN,False,True,452.326721,95.894043,True,False,130,competicion
1410,47.567,196.246384,99.7971039,True,False,453.637848,104.576134,False,False,130,competicion
1411,47.598999999999997,193.568634,95.4313736,True,False,455.489014,113.768463,False,False,130,competicion
1412,47.631999999999998,194.23703,91.8962936,True,False,456.220428,124.64695,False,False,130,competicion
1413,47.679000000000002,194.673996,89.7582397,True,False,457.546906,134.133728,False,False,130,competicion
1414,47.710999999999999,195.986526,89.4680099,True,False,459.233154,140.364426,False,False,130,competicion
1415,47.744,197.257385,92.210968,True,False,460.595795,142.731796,False,False,130,competicion
1416,47.774999999999999,198.949768,95.7260284,True,False,461.493622,139.120224,False,False,130,competicion
1417,47.807000000000002,200.881271,100.99543,False,False,461.392395,129.316452,False,False,130,competicion
1418,47.840000000000003,202.379532,107.425743,False,False,459.520477,117.450294,False,False,130,competicion
1419,47.871000000000002,204.017014,115.112244,False,False,455.937775,106.384445,False,True,131,competicion
1420,47.904000000000003,205.305557,122.815971,False,False,452.299561,97.2545013,True,False,131,competicion
1421,47.936,206.721008,127.373192,False,False,448.871033,90.693428,True,False,131,competicion
1422,47.966999999999999,208.350204,126.434601,False,False,446.633331,85.6615372,True,False,131,competicion
1423,48,208.459549,122.944984,False,False,444.343567,84.1206512,True,False,131,competicion
1424,48.030999999999999,207.267365,115.645836,False,False,443.64212,84.0899811,True,False,131,competicion
1425,48.079000000000001,203.952377,110.285713,False,False,444.459076,84.2315369,True,False,131,competicion
1426,48.110999999999997,203.479996,103.346664,False,False,445.883026,87.7368393,True,False,131,competicion
1427,48.143000000000001,NaN,NaN,False,True,447.796844,90.9329376,True,False,132,competicion
1428,48.176000000000002,200.21875,92.3125,True,False,448.734955,97.8715439,True,False,132,competicion
1429,48.207999999999998,200.595245,93.3214264,True,False,450.112396,105.478683,False,False,132,competicion
1430,48.238,201.181824,93.3030319,True,False,451.154755,115.658165,False,False,132,competicion
1431,48.271000000000001,201.92157,96.1568604,True,False,453.081635,124.829933,False,False,132,competicion
